,contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,label,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,translator_type,url,utc_offset,verified,id,reputation,taste
3324245616,FALSE,Sat Aug 22 13:48:28 +0000 2015,FALSE,FALSE,In God's Time is the Perfect Time ???,,29220,,259,,201,FALSE,TRUE,3324245616,3324245616,FALSE,FALSE,0,en,13,"Laoag City, Ilocos Region",?zelle,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3324245616/1509706334,http://pbs.twimg.com/profile_images/928975884815450112/znygl3Nf_normal.jpg,https://pbs.twimg.com/profile_images/928975884815450112/znygl3Nf_normal.jpg,F5ABB5,0,0,0,FALSE,FALSE,aldubzelle16,,84188,,none,,,FALSE,3324245616,0.565217391,0.820097418
3324904868,FALSE,Sat Aug 22 19:56:25 +0000 2015,FALSE,FALSE,I'm a giraffe!!!,,7,,55,,80,FALSE,TRUE,3324904868,3324904868,FALSE,FALSE,0,en,0,Earth,ZachVSGames,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3324904868/1443590704,http://pbs.twimg.com/profile_images/802351872241766400/2SrqxX2a_normal.jpg,https://pbs.twimg.com/profile_images/802351872241766400/2SrqxX2a_normal.jpg,0,0,0,0,FALSE,FALSE,ZachVSGames,,834,,none,,,FALSE,3324904868,0.407407407,0.815879958
3325432584,FALSE,Sun Aug 23 02:44:04 +0000 2015,TRUE,FALSE,UTSA '19 | ?? |,,581,,170,,134,TRUE,FALSE,3325432584,3325432584,FALSE,FALSE,0,en,1,"Jacksonville ?? San Antonio,Tx",Oscar Mendoza,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3325432584/1495311725,http://pbs.twimg.com/profile_images/841014578825875457/0xirUngC_normal.jpg,https://pbs.twimg.com/profile_images/841014578825875457/0xirUngC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,oscar_omen,,1794,,none,,,FALSE,3325432584,0.560655738,0.566445578
332579042,FALSE,Sun Jul 10 02:19:24 +0000 2011,FALSE,FALSE,wala kang alam,,12742,,1178,,226,TRUE,TRUE,332579042,332579042,FALSE,FALSE,0,en,3,,hoennah,,FFFCFF,http://pbs.twimg.com/profile_background_images/378800000096336061/7506af9bae159e72e9be86798b6aa913.jpeg,https://pbs.twimg.com/profile_background_images/378800000096336061/7506af9bae159e72e9be86798b6aa913.jpeg,FALSE,https://pbs.twimg.com/profile_banners/332579042/1500824182,http://pbs.twimg.com/profile_images/918112066967179264/dZmhCpyQ_normal.jpg,https://pbs.twimg.com/profile_images/918112066967179264/dZmhCpyQ_normal.jpg,6D7B8D,FFFFFF,FFFFFF,0,FALSE,FALSE,aintkawaii,,39310,Hong Kong,none,,28800,FALSE,332579042,0.839145907,0.69651629
332738908,FALSE,Sun Jul 10 10:05:29 +0000 2011,FALSE,FALSE,Being my best. Being a flower,,1432,,88,,110,TRUE,FALSE,332738908,332738908,FALSE,FALSE,0,en,0,,???????? ????,,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/332738908/1440075178,http://pbs.twimg.com/profile_images/876796281787621376/7DMRhCPD_normal.jpg,https://pbs.twimg.com/profile_images/876796281787621376/7DMRhCPD_normal.jpg,88253,D3D2CF,E3E2DE,634047,TRUE,FALSE,XiroanTim,,2571,Singapore,none,,28800,FALSE,332738908,0.444444444,0.532626714
332810948,FALSE,Sun Jul 10 13:21:51 +0000 2011,FALSE,FALSE,University of Kentucky '20 #2017FantasyFootballRunnerUp,,3518,,649,,399,TRUE,TRUE,332810948,332810948,FALSE,FALSE,0,en,1,WV,Ridge Hickman,,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,https://pbs.twimg.com/profile_banners/332810948/1510154145,http://pbs.twimg.com/profile_images/909885217455910912/GXDZ5pTd_normal.jpg,https://pbs.twimg.com/profile_images/909885217455910912/GXDZ5pTd_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,RidgeHickman,,3799,Quito,none,,-18000,FALSE,332810948,0.617956065,0.603017029
3329528505,FALSE,Tue Jun 16 14:36:58 +0000 2015,FALSE,FALSE,,,0,,118,,51,FALSE,FALSE,3329528505,3329528505,FALSE,FALSE,0,en,0,,Tempo Online,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/614355065088909312/lRODgNmD_normal.jpg,https://pbs.twimg.com/profile_images/614355065088909312/lRODgNmD_normal.jpg,89C9FA,0,0,0,FALSE,FALSE,tempo_online,,4501,,none,http://t.co/0p21wbHKmB,,FALSE,3329528505,0.694610778,0.780107433
332959611,FALSE,Sun Jul 10 18:48:25 +0000 2011,FALSE,FALSE,Florida A&M University,,589,,1884,,1326,FALSE,TRUE,332959611,332959611,FALSE,FALSE,0,en,5,561 ? 850,Mounti ?,,FF910A,http://pbs.twimg.com/profile_background_images/405535211/mounti.jpeg,https://pbs.twimg.com/profile_background_images/405535211/mounti.jpeg,FALSE,https://pbs.twimg.com/profile_banners/332959611/1504544677,http://pbs.twimg.com/profile_images/885587791299710976/g3pQhO1H_normal.jpg,https://pbs.twimg.com/profile_images/885587791299710976/g3pQhO1H_normal.jpg,FF8C00,FFAA00,0000C2,FF9900,TRUE,FALSE,Petty_Paris,,57047,Pacific Time (US & Canada),none,,-28800,FALSE,,,
333143589,FALSE,Mon Jul 11 02:02:23 +0000 2011,FALSE,FALSE,"SPORTS EDITOR who is madly in love with Cricket, Football, Hockey, like to follow all sports..",,332,,1830,,568,TRUE,TRUE,333143589,333143589,FALSE,FALSE,0,en,16,"New Delhi, Noida, Banglore",Captain Panki,,22330,http://pbs.twimg.com/profile_background_images/704362806729011201/xHMlwufj.jpg,https://pbs.twimg.com/profile_background_images/704362806729011201/xHMlwufj.jpg,FALSE,https://pbs.twimg.com/profile_banners/333143589/1403141423,http://pbs.twimg.com/profile_images/883346744247013378/E1c9gbq-_normal.jpg,https://pbs.twimg.com/profile_images/883346744247013378/E1c9gbq-_normal.jpg,19CF86,0,0,0,TRUE,FALSE,PANKAJCHAUHAN8,,12850,New Delhi,none,,19800,FALSE,333143589,0.763135947,0.44529315
333168046,FALSE,Mon Jul 11 03:04:38 +0000 2011,TRUE,FALSE,"Living my life like its Golden!; No Pare..sigue, Sigue! No Day But TODAY, so 'Take a LEAP OF FAITH and HOLD FAST!",,503,,1163,,394,TRUE,TRUE,333168046,333168046,FALSE,FALSE,0,en,17,New York City,Eliseo Roman,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/333168046/1473645236,http://pbs.twimg.com/profile_images/775150165044912128/JFbzbbMc_normal.jpg,https://pbs.twimg.com/profile_images/775150165044912128/JFbzbbMc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,EliseoNY,,2737,,none,,,FALSE,333168046,0.747111682,0.82429121
3332419978,FALSE,Thu Jun 18 10:17:15 +0000 2015,TRUE,FALSE,???????? ??????? Bergmann Kord. ?????????????? ????????? ???? ??? ???????????. ???????????? ???????. ???????? ????????? ??????? Volumed® ????????????? ????????.,,0,,19,,16,FALSE,FALSE,3332419978,3332419978,FALSE,FALSE,1,en,1,"348 Kifissias Ave,15233,Athens",Bergmann Kord,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3332419978/1468937155,http://pbs.twimg.com/profile_images/611478558532349952/Tevs-unL_normal.jpg,https://pbs.twimg.com/profile_images/611478558532349952/Tevs-unL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,BergmannKord,,516,Athens,none,http://t.co/MfXyeYu1zN,7200,FALSE,3332419978,0.542857143,0.334437228
3337612493,FALSE,Sat Jun 20 20:24:28 +0000 2015,FALSE,FALSE,"LONDON Golf Superstore and 60 bay Driving range Outside North Greenwich Tube Station Opposite the O2 Arena SE10 0QE, NOW OPEN!",,100,,466,,1110,TRUE,FALSE,3337612493,3337612493,FALSE,FALSE,1,en,4,"Greenwich Peninsula, LONDON ",A1 Golf Shop,,0,http://pbs.twimg.com/profile_background_images/644198385654697984/NqB34hYi.jpg,https://pbs.twimg.com/profile_background_images/644198385654697984/NqB34hYi.jpg,TRUE,https://pbs.twimg.com/profile_banners/3337612493/1442415590,http://pbs.twimg.com/profile_images/644164033445265408/BVPH_yN-_normal.png,https://pbs.twimg.com/profile_images/644164033445265408/BVPH_yN-_normal.png,CCFF26,0,0,0,TRUE,FALSE,A1golfshop,,665,,none,http://t.co/cPLAiAgyJb,,FALSE,3337612493,0.295050761,0.688360892
3339714441,FALSE,Sun Jun 21 20:15:42 +0000 2015,FALSE,FALSE,"Blogger, Doctor",,37,,92,,57,TRUE,TRUE,3339714441,3339714441,FALSE,FALSE,1,en,17,,sherlyn pearl,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3339714441/1436693579,http://pbs.twimg.com/profile_images/839751877696847873/LVqHVQpY_normal.jpg,https://pbs.twimg.com/profile_images/839751877696847873/LVqHVQpY_normal.jpg,F58EA8,0,0,0,FALSE,FALSE,SherlynPearl,,2287,,none,https://t.co/m9hxrkliDy,,FALSE,3339714441,0.614864865,0.56975212
3341339795,FALSE,Mon Jun 22 13:35:30 +0000 2015,TRUE,FALSE,RoostApp for iOS. It's how you find new home. To buy or to rent. Solo or with someone. Get Roost for free at  http://t.co/dO9gbnN4oP,,358,,870,,1486,TRUE,FALSE,3341339795,3341339795,FALSE,FALSE,0,en,13,"London, England",RoostApp,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3341339795/1444317686,http://pbs.twimg.com/profile_images/614050293748252672/SauX0Bbz_normal.png,https://pbs.twimg.com/profile_images/614050293748252672/SauX0Bbz_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,RoostMobile,,8465,Pacific Time (US & Canada),none,http://t.co/T7ZNvnev6q,-28800,FALSE,,,
3341702352,FALSE,Tue Aug 25 22:12:50 +0000 2015,FALSE,FALSE,"I'll make sure you remember my name.

Philippians 4:13

ICCP '19",,17746,,85,,233,FALSE,TRUE,3341702352,3341702352,FALSE,FALSE,0,en,1,United States,Amber Lewis,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3341702352/1451387189,http://pbs.twimg.com/profile_images/924404481839849472/sQTNRAg5_normal.jpg,https://pbs.twimg.com/profile_images/924404481839849472/sQTNRAg5_normal.jpg,4A913C,0,0,0,FALSE,TRUE,peacemaker271,,4241,,none,https://t.co/igLNyY0PQS,,FALSE,3341702352,,
3342780699,FALSE,Tue Jun 23 15:56:44 +0000 2015,TRUE,FALSE,depression is very real .,,1182,,370,,346,FALSE,TRUE,3342780699,3342780699,FALSE,FALSE,0,en,0,,?,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3342780699/1479688496,http://pbs.twimg.com/profile_images/800134529201668096/wv_QIOdE_normal.jpg,https://pbs.twimg.com/profile_images/800134529201668096/wv_QIOdE_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,why_ricoo,,4680,,none,,,FALSE,3342780699,0.516759777,0.594667198
3343397847,FALSE,Wed Jun 24 01:05:03 +0000 2015,TRUE,TRUE,,,0,,21,,147,FALSE,FALSE,3343397847,3343397847,FALSE,FALSE,1,en,0,,B J B,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,MutinyBB,,1989,,none,,,FALSE,3343397847,0.125,0.89257551
334653607,FALSE,Wed Jul 13 13:10:23 +0000 2011,FALSE,FALSE,IG : NtoshJuly Ntokozo11111@gmail.com,,646,,35681,,14261,TRUE,TRUE,334653607,334653607,FALSE,FALSE,0,en,24,"Johannesburg, South Africa",#NorthSong,,0,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/334653607/1498589046,http://pbs.twimg.com/profile_images/879772122578636800/iVeq8Fnr_normal.jpg,https://pbs.twimg.com/profile_images/879772122578636800/iVeq8Fnr_normal.jpg,FA743E,0,0,0,FALSE,FALSE,NtoshJuly,,61752,Athens,none,https://t.co/x9ngczP6Tj,7200,FALSE,334653607,0.714474395,0.278765735
3348306022,FALSE,Sun Jun 28 01:13:21 +0000 2015,TRUE,FALSE,You simply must have courage and be kind?DVC Member?Annual Passholder ? Believer in Magic?Instagram: @disneydreaminggirls ?,,8086,,94,,147,FALSE,FALSE,3348306022,3348306022,FALSE,FALSE,0,en,3,,DisneyDreamingGirl ?,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3348306022/1455467045,http://pbs.twimg.com/profile_images/850777636595019776/v1pm3L6L_normal.jpg,https://pbs.twimg.com/profile_images/850777636595019776/v1pm3L6L_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,disdreaminggirl,,1267,,none,https://t.co/8vwMYLgccK,,FALSE,3348306022,0.3875,0.891552342
335376027,FALSE,Thu Jul 14 15:56:04 +0000 2011,FALSE,FALSE,|| SELF-MOTIVATION | STRENGTH || •Fitness•QatsiTrilogy•Soul• - It is in your moments of time that your destiny is shaped. - Anthony Robbins,,265,,381,,490,TRUE,FALSE,335376027,335376027,FALSE,FALSE,0,en,41,,Le Kif,,EBEBEB,http://pbs.twimg.com/profile_background_images/296744911/Black_Background.jpg,https://pbs.twimg.com/profile_background_images/296744911/Black_Background.jpg,FALSE,https://pbs.twimg.com/profile_banners/335376027/1390472096,http://pbs.twimg.com/profile_images/426297625730510849/U8blLCaL_normal.jpeg,https://pbs.twimg.com/profile_images/426297625730510849/U8blLCaL_normal.jpeg,990000,DFDFDF,F3F3F3,8A7B8A,TRUE,FALSE,onekif,,8174,Kuala Lumpur,none,https://t.co/LEXaAZCbTE,28800,FALSE,335376027,0.437284235,0.683056332
335395813,FALSE,Thu Jul 14 16:33:11 +0000 2011,FALSE,FALSE,???,,4062,,502,,321,FALSE,FALSE,335395813,335395813,FALSE,FALSE,0,en,0,Arizona State University ,Tom Palestina,,0,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,https://pbs.twimg.com/profile_banners/335395813/1451012272,http://pbs.twimg.com/profile_images/759959613307392001/abe9s1Jm_normal.jpg,https://pbs.twimg.com/profile_images/759959613307392001/abe9s1Jm_normal.jpg,89C9FA,0,0,0,FALSE,TRUE,TomPal7,,13374,Atlantic Time (Canada),none,,-14400,FALSE,335395813,,
3354034151,FALSE,Wed Jul 01 22:44:26 +0000 2015,TRUE,FALSE,I love my nation # Biafra,,122,,410,,1257,FALSE,FALSE,3354034151,3354034151,FALSE,FALSE,1,en,1,,obiorah nonso,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/616386681067974656/1XpFtUHn_normal.jpg,https://pbs.twimg.com/profile_images/616386681067974656/1XpFtUHn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,ObiorahNonso,,1832,,none,,,FALSE,3354034151,0.245339747,0.677634523
3357946692,FALSE,Thu Aug 27 09:27:37 +0000 2015,FALSE,FALSE,Online   Parts Superstore,,477,,17,,225,FALSE,FALSE,3357946692,3357946692,FALSE,FALSE,1,en,5,"Washington, DC & Seoul",RV,,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,FALSE,,http://pbs.twimg.com/profile_images/637993952113594368/8N-Mjqp4_normal.jpg,https://pbs.twimg.com/profile_images/637993952113594368/8N-Mjqp4_normal.jpg,FF0000,F2E195,FFF7CC,0C3E53,TRUE,FALSE,RVExti,,578,,none,http://t.co/3nU9a0RXIJ,,FALSE,3357946692,0.074688797,0.76112793
33615308,FALSE,Mon Apr 20 18:43:31 +0000 2009,FALSE,FALSE,"Lizzy Ashliegh. L.A is a Brooklyn native Indie, Jazz, Pop artist. One single at a time she is on the charts inspiring artist everyday to be themselves.",,559,,2735,,1292,TRUE,TRUE,33615308,33615308,FALSE,FALSE,0,en,41,"Brooklyn,NY",Lizzy Ashliegh,,BAAA1A,http://pbs.twimg.com/profile_background_images/459676545615814657/DfLWhR2A.jpeg,https://pbs.twimg.com/profile_background_images/459676545615814657/DfLWhR2A.jpeg,FALSE,https://pbs.twimg.com/profile_banners/33615308/1464278682,http://pbs.twimg.com/profile_images/806855851168436224/QiF_WBqF_normal.jpg,https://pbs.twimg.com/profile_images/806855851168436224/QiF_WBqF_normal.jpg,CCC31D,FFFFFF,F7FF03,0,TRUE,FALSE,LizzyAshMusic,,9325,Quito,none,https://t.co/NZqU0gRH9i,-18000,FALSE,,,
3364790955,FALSE,Tue Jul 07 21:36:41 +0000 2015,FALSE,FALSE,hi Im Lauren. johnnie Guilbert saved me.v#kohnnie is my otp. YouTubers + bands. Johnnie followed me24/08/2015. #thugpug #hustler #5sosfam . wattpad:laurenjn1995,,3130,,321,,738,FALSE,TRUE,3364790955,3364790955,FALSE,FALSE,0,en,2,johnnie guilberts bed ;D,??Lauren Gu!lbert=??,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3364790955/1437781996,http://pbs.twimg.com/profile_images/718231199819436032/6f3OZJ1q_normal.jpg,https://pbs.twimg.com/profile_images/718231199819436032/6f3OZJ1q_normal.jpg,0084B4,0,0,0,FALSE,FALSE,heyguysitslau,,3435,London,none,,0,FALSE,3364790955,0.303116147,0.865781182
3365209246,FALSE,Wed Jul 08 01:37:52 +0000 2015,TRUE,FALSE,Estudiante de Medicina,,45,,40,,45,TRUE,TRUE,3365209246,3365209246,FALSE,FALSE,0,en,0,,Ale,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3365209246/1454564480,http://pbs.twimg.com/profile_images/686783900010459136/22aBpdaH_normal.jpg,https://pbs.twimg.com/profile_images/686783900010459136/22aBpdaH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,maledominguez2,,1023,,none,,,FALSE,3365209246,0.470588235,0.636356607
3373740826,FALSE,Mon Jul 13 09:22:35 +0000 2015,FALSE,FALSE,interested in trying a new beer? i have some suggestions for you! (thanks http://t.co/XpDujaprri!),,0,,19,,0,FALSE,FALSE,3373740826,3373740826,TRUE,FALSE,0,en,2,"less a pub, more a beer bar",pallie allie,,C0DEED,http://pbs.twimg.com/profile_background_images/620527762709872640/wh-_xOqz.jpg,https://pbs.twimg.com/profile_background_images/620527762709872640/wh-_xOqz.jpg,TRUE,https://pbs.twimg.com/profile_banners/3373740826/1436797189,http://pbs.twimg.com/profile_images/621704007166332928/KwxVIyEM_normal.jpg,https://pbs.twimg.com/profile_images/621704007166332928/KwxVIyEM_normal.jpg,FA743E,0,0,0,TRUE,FALSE,pallie_allie,,1910,Pacific Time (US & Canada),none,,-28800,FALSE,,,
3378450059,FALSE,Thu Jul 16 07:31:25 +0000 2015,TRUE,FALSE,making apprenticeships count,,372,,258,,498,FALSE,FALSE,3378450059,3378450059,FALSE,FALSE,0,en,24,London,Duprez Consulting,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3378450059/1493477844,http://pbs.twimg.com/profile_images/621591510262398976/-U31VgAv_normal.jpg,https://pbs.twimg.com/profile_images/621591510262398976/-U31VgAv_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Duprezconsult,,900,,none,http://t.co/MloGvfsAax,,FALSE,3378450059,0.339869281,0.690512122
3378614589,FALSE,Thu Jul 16 11:34:50 +0000 2015,FALSE,FALSE,Virtual Operations Support Teams for the Americas (VOST). Equipo de soporte digital en emergencias para las Americas.,,341,,397,,209,FALSE,FALSE,3378614589,3378614589,FALSE,FALSE,1,en,49,The Americas,VOSTamericas,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,,http://pbs.twimg.com/profile_images/622164596065857536/21uluSmB_normal.png,https://pbs.twimg.com/profile_images/622164596065857536/21uluSmB_normal.png,ABB8C2,0,0,0,TRUE,FALSE,VOSTamericas,,2391,Eastern Time (US & Canada),none,https://t.co/0CEOMpjIAm,-18000,FALSE,3378614589,0.657377049,0.761923695
3378912742,FALSE,Thu Jul 16 14:32:50 +0000 2015,TRUE,FALSE,hchs•Philippians 4:13•wjd,,7451,,588,,432,TRUE,TRUE,3378912742,3378912742,FALSE,FALSE,0,en,0,georgia,Miller:)),,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3378912742/1509817522,http://pbs.twimg.com/profile_images/924036432397783040/062Pl6Ss_normal.jpg,https://pbs.twimg.com/profile_images/924036432397783040/062Pl6Ss_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Millerhill14,,2309,,none,,,FALSE,3378912742,0.575905975,0.597070278
338031335,FALSE,Mon Jul 18 23:37:37 +0000 2011,FALSE,FALSE,"Father, Son, Husband, Brother, Uncle and luckiest guy in the world! Fascinated by the beauty of Ireland and her people, loves guitar, photography.",,376,,154,,215,FALSE,FALSE,338031335,338031335,FALSE,FALSE,0,en,13,Athens ON Canada - Waterville Co. Kerry Ireland,Ray Heffernan,,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/338031335/1433725746,http://pbs.twimg.com/profile_images/1469569643/me_normal.jpg,https://pbs.twimg.com/profile_images/1469569643/me_normal.jpg,CC3366,DBE9ED,E6F6F9,333333,TRUE,FALSE,VoteRHeffernan,,10808,Eastern Time (US & Canada),none,,-18000,FALSE,338031335,0.417344173,0.725350799
338254192,FALSE,Tue Jul 19 09:13:28 +0000 2011,FALSE,FALSE,Metalworks Institute | Audio Engineer | Producer | Drummer | Esports Enthusiast | Mid Main | ?? Booking/Recording- CameronJantzi@gmail.com,,11388,,337,,235,TRUE,TRUE,338254192,338254192,FALSE,FALSE,0,en,3,Toronto / Mississauga / KW,? Cam Jantzi ?,,2A2D2F,http://pbs.twimg.com/profile_background_images/452648797684789249/iR7atrAJ.jpeg,https://pbs.twimg.com/profile_background_images/452648797684789249/iR7atrAJ.jpeg,FALSE,https://pbs.twimg.com/profile_banners/338254192/1506709616,http://pbs.twimg.com/profile_images/913832437133774848/whWUA8iz_normal.jpg,https://pbs.twimg.com/profile_images/913832437133774848/whWUA8iz_normal.jpg,0B610B,0,910000,FFFFFF,TRUE,FALSE,CameronJantzi,,18460,Central Time (US & Canada),none,,-21600,FALSE,338254192,0.588850174,0.576305779
3382640066,FALSE,Sat Aug 29 14:55:19 +0000 2015,TRUE,FALSE,,,92,,25,,60,FALSE,FALSE,3382640066,3382640066,FALSE,FALSE,1,en,0,"California, USA",john canoza,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/676920112318963712/8hXmvJti_normal.jpg,https://pbs.twimg.com/profile_images/676920112318963712/8hXmvJti_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,markus_canoza,,1135,,none,,,FALSE,3382640066,0.294117647,0.830855907
3382678798,FALSE,Sun Jul 19 04:13:05 +0000 2015,TRUE,FALSE,"Don't let the world change your smile, let your smile change the world.",,14384,,17,,214,FALSE,FALSE,3382678798,3382678798,FALSE,FALSE,0,en,1,,Samara lucky,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/622635242831118336/cLCtinQ7_normal.jpg,https://pbs.twimg.com/profile_images/622635242831118336/cLCtinQ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,samara_osman,,5581,,none,,,FALSE,3382678798,0.073593074,0.920892672
338286563,FALSE,Tue Jul 19 10:42:13 +0000 2011,FALSE,FALSE,UCI World Tour race,,445,,16378,,185,TRUE,FALSE,338286563,338286563,FALSE,FALSE,0,en,344,Warsaw,Tour de Pologne,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/338286563/1501883405,http://pbs.twimg.com/profile_images/2393989408/3ema1efp5r5qgg6lyof0_normal.jpeg,https://pbs.twimg.com/profile_images/2393989408/3ema1efp5r5qgg6lyof0_normal.jpeg,9999,EEEEEE,EFEFEF,333333,TRUE,FALSE,Tour_de_Pologne,,4609,Amsterdam,none,https://t.co/c96jVtpjRg,3600,FALSE,338286563,0.988828502,0.904976174
3383239815,FALSE,Sun Jul 19 16:43:28 +0000 2015,FALSE,FALSE,Retweeting Our Amazon Posts help contribute to @wildgamestore Giveaways http://t.co/AmM3YnbzeC,,50,,4033,,978,FALSE,FALSE,3383239815,3383239815,FALSE,FALSE,1,en,27,"Leavenworth, KS",AnglerDepot,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3383239815/1437521154,http://pbs.twimg.com/profile_images/622814158392659968/7ZQjXMzE_normal.png,https://pbs.twimg.com/profile_images/622814158392659968/7ZQjXMzE_normal.png,89C9FA,0,0,0,FALSE,FALSE,OnlineBaitShop,,2389,Pacific Time (US & Canada),none,http://t.co/AmM3YnbzeC,-28800,FALSE,3383239815,0.804907241,0.402322071
